date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-08-25 00:00:00+00:00,302.01,304.59,300.42,304.3,20006057,294.9365984544,297.456172058,293.3838379778,297.1729641723,20006057,0.0,1.0
2021-08-26 00:00:00+00:00,299.09,302.429,298.95,300.99,17666084,292.0849880194,295.3457850203,291.9482669711,293.94048796,17666084,0.0,1.0
2021-08-27 00:00:00+00:00,299.72,300.87,296.83,298.987,22605726,292.7002327365,293.82329849,289.877919669,291.984400391,22605726,0.0,1.0
2021-08-30 00:00:00+00:00,303.59,304.22,301.06,301.115,16348072,296.4795931419,297.094837859,294.0088484841,294.0625603245,16348072,0.0,1.0
2021-08-31 00:00:00+00:00,301.88,304.5,301.5,304.42,26285338,294.8096431953,297.3682799555,294.4385432072,297.2901536422,26285338,0.0,1.0
2021-09-01 00:00:00+00:00,301.83,305.19,301.49,302.865,18983826,294.7608142495,298.0421194076,294.428777418,295.7715734277,18983826,0.0,1.0
2021-09-02 00:00:00+00:00,301.15,303.3602,300.18,302.2,16290545,294.0967405866,296.2551753069,293.1494590379,295.1221484485,16290545,0.0,1.0
2021-09-03 00:00:00+00:00,301.14,302.6,300.26,300.99,14751610,294.0869747974,295.5127800149,293.2275853512,293.94048796,14751610,0.0,1.0
2021-09-07 00:00:00+00:00,300.18,301.09,298.2,301.005,17184083,293.1494590379,294.0381458516,291.215832784,293.9551366437,17184083,0.0,1.0
2021-09-08 00:00:00+00:00,300.21,300.61,297.4651,299.78,15046819,293.1787564054,293.5693879719,290.4981449386,292.7588274715,15046819,0.0,1.0
2021-09-09 00:00:00+00:00,297.25,302.14,297.0,300.82,19927000,290.2880828137,295.0635537135,290.0439380847,293.7744695442,19927000,0.0,1.0
2021-09-10 00:00:00+00:00,295.71,299.92,295.38,298.415,19633363,288.7841512829,292.8955485197,288.4618802406,291.425797251,19633363,0.0,1.0
2021-09-13 00:00:00+00:00,296.99,298.54,294.08,297.55,23652949,290.0341722955,291.5478696155,287.1923276497,290.5810564886,23652949,0.0,1.0
2021-09-14 00:00:00+00:00,299.79,301.39,298.1,299.56,21853433,292.7685932606,294.3311195264,291.1181748924,292.5439801099,21853433,0.0,1.0
2021-09-15 00:00:00+00:00,304.82,305.32,301.82,303.26,28356304,297.6807852087,298.1690746667,294.7510484604,296.1573220995,28356304,0.0,1.0
2021-09-16 00:00:00+00:00,305.22,305.31,300.76,303.76,19550815,298.0714167751,298.1593088776,293.7158748093,296.6456115576,19550815,0.0,1.0
